Movie ID,Movie Title,Year,Director,Duration,Language,Country,Rating,Actor 1,Actor 2,Actor 3,Budget,Gross,Genre,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Number of Critics,Votes,IMDB Link,IMDB Score,Aspect Ratio,Color
5697,Captain America: The Winter Soldier ,2014,Anthony Russo,136,English,USA,PG-13,Scarlett Johansson,Chris Evans,Hayley Atwell,US$170000000.00,US$259746958.00,Horror,Horror,,,,,576,496749,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,7.8,2.35,Color
5699,Shrek Forever After ,2010,Mike Mitchell,93,English,USA,PG,Jon Hamm,Kathy Griffin,Mary Kay Place,US$165000000.00,US$238371987.00,Western,Western,,,,,226,138661,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,6.4,2.35,Color
5702,Tomorrowland ,2015,Brad Bird,130,English,USA,PG,Judy Greer,Chris Bauer,Thomas Robinson,US$190000000.00,US$93417865.00,Action|Adventure,Action,Adventure,,,,443,128306,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,6.5,2.2,Color
5705,Big Hero 6,2014,Don Hall,102,English,USA,PG,Damon Wayans Jr.,Daniel Henney,Abraham Benrubi,US$165000000.00,US$222487711.00,Fantasy|Musical|Romance,Fantasy,Musical,Romance,,,384,279093,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,7.9,2.39,Color
6000,Wreck-It Ralph ,2012,Rich Moore,101,English,USA,PG,Jack McBrayer,Sarah Silverman,Joe Lo Truglio,US$165000000.00,US$189412677.00,Horror|Thriller,Horror,Thriller,,,,377,272534,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,7.8,2.35,Color
7790,The Polar Express ,2004,Robert Zemeckis,100,English,USA,G,Tom Hanks,Eddie Deezen,Peter Scolari,US$165000000.00,US$665426.00,Animation|Children|Comedy,Animation,Children,Comedy,,,188,120798,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,6.6,2.35,Color
8858,Independence Day: Resurgence ,2016,Roland Emmerich,120,English,USA,PG-13,Vivica A. Fox,Sela Ward,Judd Hirsch,US$165000000.00,US$102315545.00,Musical|Sci-Fi,Musical,Sci-Fi,,,,286,58137,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,5.5,2.35,Color
8906,How to Train Your Dragon ,2010,Dean DeBlois,98,English,USA,PG,Gerard Butler,America Ferrera,Craig Ferguson,US$165000000.00,US$217387997.00,Horror,Horror,,,,,288,485430,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,8.2,2.35,Color
77658,Terminator 3: Rise of the Machines,2003,Jonathan Mostow,109,English,USA,R,Nick Stahl,M.C. Gainey,Carolyn Hennesy,US$200000000.00,US$150350192.00,Documentary,Documentary,,,,,280,305340,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,6.4,2.35,Color
610,Guardians of the Galaxy ,2014,James Gunn,121,English,USA,PG-13,Bradley Cooper,Vin Diesel,Djimon Hounsou,US$170000000.00,US$333130696.00,Action|Adventure|Animation|Horror|Sci-Fi,Action,Adventure,Animation,Horror,Sci-Fi,653,682155,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,8.1,2.35,Color
681,Interstellar ,2014,Christopher Nolan,169,English,USA,PG-13,Matthew McConaughey,Anne Hathaway,Mackenzie Foy,US$165000000.00,US$187991439.00,Crime,Crime,,,,,712,928227,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,8.6,2.35,Color
1033,Inception ,2010,Christopher Nolan,148,English,USA,PG-13,Leonardo DiCaprio,Tom Hardy,Joseph Gordon-Levitt,US$160000000.00,US$292568851.00,Animation|Children|Drama,Animation,Children,Drama,,,642,1468200,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,8.8,2.35,Color
1124,Godzilla Resurgence ,2016,Hideaki Anno,120,Japanese,Japan,Not Rated,Mark Chinnery,Shin'ya Tsukamoto,Atsuko Maeda,US$15000000.00,US$77990478.00,Drama,Drama,,,,,1,374,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,8.2,2.35,Color
1129,The Hobbit: An Unexpected Journey ,2012,Peter Jackson,182,English,USA,PG-13,Aidan Turner,Adam Brown,James Nesbitt,US$180000000.00,US$303001229.00,Action|Adventure|Sci-Fi|Thriller,Action,Adventure,Sci-Fi,Thriller,,645,637246,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,7.9,2.35,Color
1198,The Fast and the Furious ,2001,Rob Cohen,106,English,USA,PG-13,Paul Walker,Vin Diesel,Jordana Brewster,US$38000000.00,US$144512310.00,Action|Adventure,Action,Adventure,,,,187,272223,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,6.7,2.35,Color
1233,The Fast and the Furious ,2001,Rob Cohen,106,English,USA,PG-13,Paul Walker,Vin Diesel,Jordana Brewster,US$38000000.00,US$144512310.00,Action|Drama|War,Action,Drama,War,,,187,272223,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,6.7,2.35,Color
1264,The Fast and the Furious ,2001,Rob Cohen,106,English,USA,PG-13,Paul Walker,Vin Diesel,Jordana Brewster,US$38000000.00,US$144512310.00,Action|Drama|Mystery|Romance|Thriller,Action,Drama,Mystery,Romance,Thriller,187,272227,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,6.7,2.35,Color
1321,The Curious Case of Benjamin Button ,2008,David Fincher,166,English,USA,PG-13,Brad Pitt,Jason Flemyng,Julia Ormond,US$150000000.00,US$127490802.00,Comedy|Horror|Thriller,Comedy,Horror,Thriller,,,362,459346,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,7.8,2.35,Color
1335,X-Men: First Class ,2011,Matthew Vaughn,132,English,USA,PG-13,Jennifer Lawrence,Michael Fassbender,Oliver Platt,US$160000000.00,US$146405371.00,Horror|Mystery,Horror,Mystery,,,,500,518537,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,7.8,2.35,Color
1663,The Hunger Games: Mockingjay - Part 2,2015,Francis Lawrence,137,English,USA,PG-13,Jennifer Lawrence,Philip Seymour Hoffman,Josh Hutcherson,US$160000000.00,US$281666058.00,Comedy|War,Comedy,War,,,,389,166137,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,6.6,2.35,Color
1957,The Sorcerer's Apprentice ,2010,Jon Turteltaub,109,English,USA,PG,Nicolas Cage,Omar Benson Miller,Robert Capron,US$150000000.00,US$63143812.00,Drama,Drama,,,,,235,124185,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,6.1,2.35,Color
1975,Poseidon ,2006,Wolfgang Petersen,98,English,USA,PG-13,Jimmy Bennett,Mike Vogel,Andre Braugher,US$160000000.00,US$60655503.00,Horror,Horror,,,,,231,82380,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,5.6,2.35,Color
1983,Alice Through the Looking Glass ,2016,James Bobin,113,English,USA,PG,Johnny Depp,Alan Rickman,Anne Hathaway,US$170000000.00,US$76846624.00,Horror,Horror,,,,,218,21352,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,6.4,1.85,Color
2041,Shrek the Third ,2007,Chris Miller,93,English,USA,PG,Justin Timberlake,Eric Idle,Rupert Everett,US$160000000.00,US$320706665.00,Action|Adventure|Children|Comedy,Action,Adventure,Children,Comedy,,227,211971,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,6.1,1.85,Color
2044,Warcraft ,2016,Duncan Jones,123,English,USA,PG-13,Dominic Cooper,Callum Rennie,Ruth Negga,US$160000000.00,US$46978995.00,Comedy|Fantasy,Comedy,Fantasy,,,,275,111609,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,7.3,2.35,Color
2075,Terminator Genisys ,2015,Alan Taylor,126,English,USA,PG-13,J.K. Simmons,Emilia Clarke,Matt Smith,US$155000000.00,US$89732035.00,Drama|War,Drama,War,,,,474,188457,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,6.6,2.35,Color
2301,The Chronicles of Narnia: The Voyage of the Dawn Treader ,2010,Michael Apted,113,English,USA,PG,Bruce Spence,Shane Rangi,Laura Brent,US$155000000.00,US$104383624.00,Comedy|Musical,Comedy,Musical,,,,228,106446,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,6.3,1.78,Color
2639,Pearl Harbor ,2001,Michael Bay,184,English,USA,PG-13,Jennifer Garner,Jaime King,Mako,US$140000000.00,US$198539855.00,Drama,Drama,,,,,191,254111,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,6.1,2.35,Black and White
2790,Transformers ,2007,Michael Bay,144,English,USA,PG-13,Zack Ward,Michael O'Neill,Kevin Dunn,US$150000000.00,US$318759914.00,Horror|Thriller,Horror,Thriller,,,,396,513158,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,7.1,2.35,Color
2872,Alexander ,2004,Oliver Stone,206,English,Germany,R,Anthony Hopkins,Angelina Jolie Pitt,Brian Blessed,US$155000000.00,US$34293771.00,Adventure|Fantasy,Adventure,Fantasy,,,,248,138863,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,5.5,2.35,Color
2878,Harry Potter and the Order of the Phoenix ,2007,David Yates,138,English,UK,PG-13,Robert Pattinson,Daniel Radcliffe,Fiona Shaw,US$150000000.00,US$292000866.00,Horror,Horror,,,,,329,355137,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,7.5,2.35,Color
2917,Harry Potter and the Goblet of Fire ,2005,Mike Newell,157,English,UK,PG-13,Robert Pattinson,Daniel Radcliffe,Rupert Grint,US$150000000.00,US$289994397.00,Crime|Thriller,Crime,Thriller,,,,295,385670,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,7.6,2.35,Color
2929,Hancock ,2008,Peter Berg,102,English,USA,PG-13,Will Smith,Charlize Theron,Eddie Marsan,US$150000000.00,US$227946274.00,Drama|Romance,Drama,Romance,,,,318,343648,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,6.4,2.35,Color
2968,I Am Legend ,2007,Francis Lawrence,104,English,USA,PG-13,Will Smith,Alice Braga,Willow Smith,US$150000000.00,US$256386216.00,Adventure|Comedy|Fantasy|Sci-Fi,Adventure,Comedy,Fantasy,Sci-Fi,,323,530870,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,7.2,2.35,Color
2989,Charlie and the Chocolate Factory ,2005,Tim Burton,115,English,USA,PG,Johnny Depp,Christopher Lee,David Kelly,US$150000000.00,US$206456431.00,Action|Adventure|Thriller,Action,Adventure,Thriller,,,276,320284,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,6.7,1.85,Color
3021,Ratatouille ,2007,Brad Bird,111,English,USA,G,Janeane Garofalo,John Ratzenberger,Brian Dennehy,US$150000000.00,US$206435493.00,Horror,Horror,,,,,318,473887,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,8,2.35,Color
3029,Batman Begins ,2005,Christopher Nolan,128,English,USA,PG-13,Christian Bale,Liam Neeson,Morgan Freeman,US$150000000.00,US$205343774.00,Action|Drama,Action,Drama,,,,478,980946,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,8.3,2.35,Color
3036,Madagascar: Escape 2 Africa,2008,Eric Darnell,89,English,USA,PG,Bernie Mac,Jada Pinkett Smith,Cedric the Entertainer,US$150000000.00,US$179982968.00,Adventure|Drama,Adventure,Drama,,,,167,146019,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,6.7,1.85,Color
3397,Night at the Museum: Battle of the Smithsonian ,2009,Shawn Levy,105,English,USA,PG,Robin Williams,Rami Malek,Steve Coogan,US$150000000.00,US$177243721.00,Children|Comedy,Children,Comedy,,,,185,130272,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,5.9,2.35,Color
3524,X-Men Origins: Wolverine ,2009,Gavin Hood,119,English,USA,PG-13,Hugh Jackman,Ryan Reynolds,Dominic Monaghan,US$150000000.00,US$179883016.00,Comedy|Romance,Comedy,Romance,,,,350,361924,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,6.7,2.35,Color
3529,The Matrix Revolutions ,2003,Lana Wachowski,129,English,Australia,R,Essie Davis,Collin Chou,Nona Gaye,US$150000000.00,US$139259759.00,Crime|Thriller,Crime,Thriller,,,,245,364948,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,6.7,2.35,Color
3621,Frozen ,2013,Chris Buck,102,English,USA,PG,Josh Gad,Maurice LaMarche,Livvy Stubenrauch,US$150000000.00,US$400736600.00,Drama|Horror,Drama,Horror,,,,406,421658,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,7.6,2.24,Color
3679,The Matrix Reloaded ,2003,Lana Wachowski,138,English,USA,R,Steve Bastoni,Daniel Bernhardt,Helmut Bakaitis,US$150000000.00,US$281492479.00,Documentary|Musical,Documentary,Musical,,,,275,421818,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,7.2,2.35,Color
3703,Thor: The Dark World ,2013,Alan Taylor,112,English,USA,PG-13,Chris Hemsworth,Natalie Portman,Anthony Hopkins,US$170000000.00,US$206360018.00,Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,486,414070,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,7.1,2.35,Color
3725,Mad Max: Fury Road ,2015,George Miller,120,English,Australia,R,Tom Hardy,Charlize Theron,Zoë Kravitz,US$150000000.00,US$153629485.00,Animation|Musical,Animation,Musical,,,,739,552503,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,8.1,2.35,Color
3731,Angels & Demons ,2009,Ron Howard,146,English,USA,PG-13,Tom Hanks,Ayelet Zurer,Armin Mueller-Stahl,US$150000000.00,US$133375846.00,Drama|Thriller,Drama,Thriller,,,,298,207839,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,6.7,2.35,Color
3805,Thor ,2011,Kenneth Branagh,115,English,USA,PG-13,Chris Hemsworth,Natalie Portman,Anthony Hopkins,US$150000000.00,US$181015141.00,Action|Adventure|Drama,Action,Adventure,Drama,,,516,536314,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,7,2.35,Color
3970,Bolt ,2008,Byron Howard,96,English,USA,PG,Chloë Grace Moretz,Diedrich Bader,James Lipton,US$150000000.00,US$114053579.00,Horror,Horror,,,,,225,146766,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,6.9,1.85,Color
4105,G-Force ,2009,Hoyt Yeatman,88,English,USA,PG,Kelli Garner,Piper Mackenzie Harris,Niecy Nash,US$150000000.00,US$119420252.00,Fantasy|Horror|Thriller,Fantasy,Horror,Thriller,,,145,33042,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,5.1,2.35,Color
4179,Wrath of the Titans ,2012,Jonathan Liebesman,99,English,USA,PG-13,Liam Neeson,Edgar Ramírez,Lily James,US$150000000.00,US$83640426.00,Drama,Drama,,,,,310,152826,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,5.8,1.85,Color
4396,Dark Shadows ,2012,Tim Burton,113,English,USA,PG-13,Johnny Depp,Chloë Grace Moretz,Christopher Lee,US$100000000.00,US$79711678.00,Action|Comedy,Action,Comedy,,,,526,199039,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,6.2,1.85,Color
4415,Mission: Impossible - Rogue Nation ,2015,Christopher McQuarrie,131,English,China,PG-13,Tom Cruise,Jeremy Renner,Sean Harris,US$150000000.00,US$195000874.00,Comedy,Comedy,,,,,465,232187,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,7.4,2.35,Color
4417,The Wolfman ,2010,Joe Johnston,119,English,USA,R,Anthony Hopkins,Simon Merrells,Art Malik,US$150000000.00,US$61937495.00,Horror,Horror,,,,,357,89442,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,5.8,1.85,Color
4439,Bee Movie ,2007,Steve Hickner,91,English,USA,PG,Matthew Broderick,Oprah Winfrey,Rip Torn,US$150000000.00,US$126597121.00,Drama,Drama,,,,,194,105902,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,6.2,1.85,Color
4443,Kung Fu Panda 2,2011,Jennifer Yuh Nelson,90,English,USA,PG,Angelina Jolie Pitt,Gary Oldman,Mike Bell,US$150000000.00,US$165230261.00,Action|Sci-Fi|Thriller,Action,Sci-Fi,Thriller,,,284,182718,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,7.3,2.35,Color
4784,The Last Airbender ,2010,M. Night Shyamalan,103,English,USA,PG,Seychelle Gabriel,Noah Ringer,Aasif Mandvi,US$150000000.00,US$131564731.00,Drama,Drama,,,,,280,118951,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,4.2,2.35,Color
5039,Mission: Impossible III ,2006,J.J. Abrams,124,English,USA,PG-13,Philip Seymour Hoffman,Tom Cruise,Eddie Marsan,US$150000000.00,US$133382309.00,Action|Adventure|Fantasy,Action,Adventure,Fantasy,,,310,256695,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,6.9,2.35,Color
5237,White House Down ,2013,Roland Emmerich,131,English,USA,PG-13,Channing Tatum,Jake Weber,Matt Craven,US$150000000.00,US$73103784.00,Drama,Drama,,,,,339,164238,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,6.4,2.35,Color
5540,Mars Needs Moms ,2011,Simon Wells,88,English,USA,PG,Elisabeth Harnois,Dan Fogler,Tom Everett Scott,US$150000000.00,US$21379315.00,Action|Adventure|Fantasy|Romance,Action,Adventure,Fantasy,Romance,,132,17590,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,5.4,2.35,Color
5555,Flushed Away ,2006,David Bowers,85,English,UK,PG,Hugh Jackman,Kate Winslet,David Suchet,US$149000000.00,US$64459316.00,Horror,Horror,,,,,135,85086,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,6.7,1.85,Color
5567,Pan ,2015,Joe Wright,111,English,USA,PG,Hugh Jackman,Cara Delevingne,Nonso Anozie,US$150000000.00,US$34964818.00,Horror|Thriller,Horror,Thriller,,,,256,39956,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,5.8,2.35,Color
5707,Pan ,2015,Joe Wright,111,English,USA,PG,Hugh Jackman,Cara Delevingne,Nonso Anozie,US$150000000.00,US$34964818.00,Drama|Romance,Drama,Romance,,,,256,39956,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,5.8,2.35,Color
5710,Pan ,2015,Joe Wright,111,English,USA,PG,Hugh Jackman,Cara Delevingne,Nonso Anozie,US$150000000.00,US$34964818.00,Comedy,Comedy,,,,,256,39975,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,5.8,2.35,Color
5712,Mr. Peabody & Sherman ,2014,Rob Minkoff,92,English,USA,PG,Ty Burrell,Zach Callison,Karan Brar,US$145000000.00,US$111505642.00,Mystery|Thriller,Mystery,Thriller,,,,196,47900,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,6.9,1.85,Color
5715,Troy ,2004,Wolfgang Petersen,196,English,USA,R,Brad Pitt,Orlando Bloom,Julian Glover,US$175000000.00,US$133228348.00,Horror,Horror,,,,,220,381672,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,7.2,2.35,Color
5717,Madagascar 3: Europe's Most Wanted,2012,Eric Darnell,93,English,USA,PG,Jada Pinkett Smith,Martin Short,Cedric the Entertainer,US$145000000.00,US$216366733.00,Horror,Horror,,,,,211,119213,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,6.9,1.85,Color
5720,Die Another Day ,2002,Lee Tamahori,133,English,UK,PG-13,Toby Stephens,Colin Salmon,Rick Yune,US$142000000.00,US$160201106.00,Action|Adventure|Comedy,Action,Adventure,Comedy,,,264,169914,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,6.1,2.35,Black and White
5723,Ghostbusters ,2016,Paul Feig,116,English,USA,PG-13,Ed Begley Jr.,Kate McKinnon,Zach Woods,US$144000000.00,US$118099659.00,Comedy|Romance,Comedy,Romance,,,,464,69757,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,5.5,2.35,Color
5726,Ghostbusters ,2016,Paul Feig,116,English,USA,PG-13,Ed Begley Jr.,Kate McKinnon,Zach Woods,US$144000000.00,US$118099659.00,Horror,Horror,,,,,464,69790,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,5.5,2.35,Color
5728,Armageddon ,1998,Michael Bay,153,English,USA,PG-13,Bruce Willis,Steve Buscemi,Will Patton,US$140000000.00,US$201573391.00,Action|Adventure|Crime|Thriller,Action,Adventure,Crime,Thriller,,167,322395,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,6.6,2.35,Color
5731,Men in Black II ,2002,Barry Sonnenfeld,88,English,USA,PG-13,Will Smith,Rosario Dawson,Rip Torn,US$140000000.00,US$190418803.00,Horror,Horror,,,,,208,270207,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,6.1,1.85,Color
5734,Beowulf ,2007,Robert Zemeckis,115,English,USA,PG-13,Robin Wright,Anthony Hopkins,Sebastian Roché,US$150000000.00,US$82161969.00,Documentary|Horror,Documentary,Horror,,,,287,142440,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,6.3,2.35,Color
5741,Kung Fu Panda 3,2016,Alessandro Carloni,95,English,USA,PG,J.K. Simmons,Angelina Jolie Pitt,Wayne Knight,US$145000000.00,US$143523463.00,Drama|Romance,Drama,Romance,,,,210,64322,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,7.2,2.35,Color
5743,Mission: Impossible - Ghost Protocol ,2011,Brad Bird,133,English,USA,PG-13,Tom Cruise,Jeremy Renner,Michael Nyqvist,US$145000000.00,US$209364921.00,Action|Drama,Action,Drama,,,,432,365104,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,7.4,2.35,Color
5745,Rise of the Guardians ,2012,Peter Ramsey,97,English,USA,PG,Hugh Jackman,Kamil McFadden,Khamani Griffin,US$145000000.00,US$103400692.00,Comedy|Drama,Comedy,Drama,,,,256,123553,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,7.3,1.85,Color
5746,Fun with Dick and Jane ,2005,Dean Parisot,90,English,USA,PG-13,John Michael Higgins,Richard Burgi,David Herman,US$100000000.00,US$110332737.00,Action|Horror|Mystery|Sci-Fi,Action,Horror,Mystery,Sci-Fi,,135,110788,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,6.1,2.35,Color
5747,The Last Samurai ,2003,Edward Zwick,154,English,USA,R,Tom Cruise,Tony Goldwyn,Chad Lindberg,US$140000000.00,US$111110575.00,Drama|War,Drama,War,,,,190,317166,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,7.7,2.35,Color
5749,Exodus: Gods and Kings ,2014,Ridley Scott,150,English,UK,PG-13,Christian Bale,María Valverde,Ben Mendelsohn,US$140000000.00,US$65007045.00,Drama|Horror,Drama,Horror,,,,314,128682,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,6.1,2.35,Color
5754,Exodus: Gods and Kings ,2014,Ridley Scott,150,English,UK,PG-13,Christian Bale,María Valverde,Ben Mendelsohn,US$140000000.00,US$65007045.00,Drama|Horror,Drama,Horror,,,,314,128694,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,6.1,2.35,Color
5755,Star Trek ,2009,J.J. Abrams,127,English,USA,PG-13,Chris Hemsworth,Leonard Nimoy,Bruce Greenwood,US$150000000.00,US$257704099.00,Horror|Mystery,Horror,Mystery,,,,518,504419,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,8,2.35,Color
5760,Spider-Man ,2002,Sam Raimi,121,English,USA,PG-13,J.K. Simmons,James Franco,Kirsten Dunst,US$139000000.00,US$403706375.00,Drama|Romance,Drama,Romance,,,,291,544665,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,7.3,1.85,Color
5761,How to Train Your Dragon 2,2014,Dean DeBlois,102,English,USA,PG,Gerard Butler,Djimon Hounsou,America Ferrera,US$145000000.00,US$176997107.00,Western,Western,,,,,292,221128,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,7.9,2.35,Color
5763,Gods of Egypt ,2016,Alex Proyas,126,English,USA,PG-13,Gerard Butler,Elodie Yung,Bryan Brown,US$140000000.00,US$31141074.00,Drama,Drama,,,,,184,51892,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,5.5,2.35,Color
5764,Stealth ,2005,Rob Cohen,121,English,USA,PG-13,Sam Shepard,Joe Morton,Richard Roxburgh,US$135000000.00,US$31704416.00,Drama|Horror|Sci-Fi|Thriller,Drama,Horror,Sci-Fi,Thriller,,145,45455,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,5,2.35,Color
5765,Watchmen ,2009,Zack Snyder,215,English,USA,R,Matt Frewer,Billy Crudup,Stephen McHattie,US$130000000.00,US$107503316.00,Animation|Children|Comedy,Animation,Children,Comedy,,,451,392474,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,7.7,2.35,Color
5771,Lethal Weapon 4,1998,Richard Donner,127,English,USA,R,Jet Li,Rene Russo,Darlene Love,US$140000000.00,US$129734803.00,Drama|Horror|Thriller,Drama,Horror,Thriller,,,141,127497,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,6.6,2.35,Color
